id,中文繁體
980,العربية
981,한국어
982,Tiếng Việt
983,Русский
984,Türkçe
985,Italiano
986,Deutsch
987,Indonesia
988,Malay
989,版本過低
990,版本過低
991,版本過低
992,版本過低
993,版本過低
994,版本過低
995,版本過低
996,版本過低
997,版本過低
998,版本過低
999,版本過低
1000,有人想偷走我的寶物！
1001,接受火焰的洗禮吧！
1002,正在連接打洞服務器
1003,正在連接轉發服務器
1004,正在嘗試與目標快速直連
1005,正在嘗試進行打洞操作
1006,連接轉發服成功，主機登入轉發服
1007,連接轉發服成功，客機登入轉發服
1008,打洞失敗，正在嘗試通過服務器轉發
1009,打洞失敗，無法正常連接到房主
1010,服務器連接完成，正在向主機請求驗證
1011,加入主機成功，正在收取第一個數據塊
1012,MOD加載完成，正在向主機請求加入
1013,是誰！膽敢擾我沉眠！
1014,虛空！為何要束縛我！
1015,我自由了。謝謝你，勇士。
1016,這是大地的憤怒！
1017,@Null@
1018,之前未到賬訂單充值成功，迷你幣共增加@1
1019,前一筆訂單正在處理中，請稍後重試
1020,其他支付方式
1021,福利周活動，家園雙倍收穫！
1022,獎勵：雙人陸行鳥坐騎！
1023,開果實收集滿能量即可領取獎勵，果實越好加的能量越多哦。
1024,@Null@
1025,@Null@
1026,@Null@
1027,@Null@
1028,@Null@
1029,@Null@
1030,@Null@
1031,@Null@
1032,@Null@
1033,@Null@
1034,@Null@
1035,@Null@
1036,@Null@
1037,@Null@
1038,@Null@
1039,@Null@
1040,@Null@
1041,@Null@
1042,@Null@
1043,@Null@
1044,設置加密箱密碼
1045,確認加密箱密碼
1046,輸入加密箱密碼
1047,歸零
1048,房主暫未設置密碼，你不可以打開
1049,密碼輸入錯誤
1050,選擇地圖
1051,歷史
1052,分類
1053,生存
1054,置頂
1055,今天還剩#cef2d2d@1次#n提交機會，請填寫正確資訊
1056,看廣告#c0aaa1a免費繼續探險#n哦\n不掉落身上道具！
1057,已過期
1058,查找地圖
1059,作者精品圖
1060,暫無
1061,精彩推薦
1062,創建
1063,當前熱門
1064,當前工坊人數較多，推薦聯機玩本圖，或者排隊下載本圖
1065,聯機玩
1066,排隊
1067,感應方塊
1068,互相傷害（允許）：可以攻擊玩家
1069,互相傷害（禁止）：不能攻擊玩家
1070,分享
1071,我在迷你世界玩泥巴！
1072,大家快來一起玩耍吧！
1073,登入失敗，請檢查網絡
1074,查找房間失敗，請檢查網絡
1075,該玩家尚未開房間
1076,該玩家開的房間的信息異常
1077,客戶端版本與房間的版本不匹配
1078,連接房間失敗
1079,房間人數已滿
1080,@Null@
1081,@Null@
1082,@Null@
1083,@Null@
1084,@Null@
1085,@Null@
1086,@Null@
1087,@Null@
1088,@Null@
1089,背包容量
1090,飢餓度消耗
1091,指令芯片名稱
1092,重置指令
1093,每行解析速度：
1094,信號解析器
1095,選擇指令芯片
1096,放入指令芯片並通電後開始從左到右的順序解析指令芯片
1097,"指令芯片怎麼編輯指令？#r
 指令芯片有8個頻道，對應信號接收器的8個頻道。 1個頻道就是1列指令，每個指令有兩種狀態，藍色關閉橙色開啟，例如第1行頻道1的指令是開啟狀態，那麼在解析第1行的時候，頻道是1的信號接受器會接受信號變成通電狀態
 每行解析速度可以設置#r#r
 指令芯片怎麼使用？#r
 將指令芯片放置在信號解析器內，信號解析器通電後會解析指令芯片，按照指令芯片的指令向信號接收器發出信號"
1098,點擊領取迷你世界新年大紅包
1099,重置指令將清空指令芯片中所有的指令
1100,已關閉房間
1101,連接房間失敗，請檢查網絡
1102,加入房間失敗
1103,正在加入房間，請耐心等待！
1104,外觀
1105,内容
1106,請先創建角色
1107,生物類型
1108,請在下方選擇生物的類型
1109,您輸入的迷你號或密碼錯誤
1110,國際版
1111,登入
1112,切換登入失敗
1113,"迷你號切換登入失敗，可嘗試以下解決方法：
1.#cef2d2d密碼錯誤#n，請核對密碼後重新輸入
2.#cef2d2d忘記密碼#n，若之前綁定過郵箱請點擊“郵箱找回”"
1114,"您輸入的迷你號不存在，可能是以下原因：
1.迷你號#cef2d2d輸入錯誤#n，請核對迷你號重新輸入
2.迷你號不屬於當前服務區，請先“#cef2d2d切換服務區#n”"
1115,切換服務區
1116,"您確定要切換到#cef2d2d @1 #n嗎？當前迷你號及數據（存檔、道具、迷你幣、迷你豆等）會留在當前服務區，需要時再次切區即可。切換後會重新分配專屬@1的迷你號。

點擊 確定 會關閉遊戲，重啟即可生效。"
1117,中國大陸區
1118,國際區
1119,亲爱的用户，您正在使用的版本无法在当前地区使用，请您关闭并重启游戏，我们将为您切换到可以进行游戏的对应服务器。
1120,在Omlet上直播，捕捉和分享你的多人聯機遊戲精彩時刻。你也可以同時將你的直播實時分享到YouTube，Twitch，Facebook等平台。 #r#rOmlet直播功能目前僅支持Android 5.0以上的手機系統
1121,@Null@
1122,@Null@
1123,@Null@
1124,輸入密碼錯誤次數太多，請稍後再試
1125,廣告
1126,兩次密碼輸入不同，請重新輸入
1127,指令芯片
1128,請輸入4位密碼
1129,你說話太快了，休息一會兒再說吧！
1130,基礎内容
1131,高級内容
1132,移動特性
1133,可為移動管道選擇多種特性
1134,請在下方選擇生物的攻擊類型
1135,請在下方選擇生物的攻擊模式
1136,是否攻擊
1137,攻擊附帶效果
1138,已選效果
1139,攻擊特性
1140,可以選擇打開多種戰鬥特性
1141,投射物
1142,攻擊效果庫
1143,恢復默認
1144,純白畫布
1145,水域
1146,草地
1147,@Null@
1148,@Null@
1149,@Null@
1150,有害效果
1151,有益效果
1152,中立效果
1153,確認分享
1154,浮空小島
1155,@Null@
1156,@Null@
1157,@Null@
1158,@Null@
1159,@Null@
1160,@Null@
1161,@Null@
1162,@Null@
1163,@Null@
1164,@Null@
1165,@Null@
1166,@Null@
1167,@Null@
1168,@Null@
1169,@Null@
1170,@Null@
1171,申請數量已達上限
1172,房間信息
1173,房員列表
1174,邀請好友
1175,查看信息
1176,禁聽語音
1177,開啟語音
1178,設置語音權限
1179,取消語音權限
1180,關閉權限
1181,開啟權限
1182,調整隊伍
1183,搶麥
1184,申請房間權限
1185,已通過
1186,已拒絕
1187,已向房主發送權限申請
1188,房間語音功能#c0a7fef(全體語音)#n
1189,麥克風
1190,玩家語音
1191,"自由：允許一切行為，僅受禁用物品和不能打人影響
遊戲：無法破壞放置方塊和打人，禁止一切只能參觀"
1192,"禁用炸藥桶、點火石、岩漿桶、大爆竹等。
房主不受限制"
1193,"開：玩家與玩家之間不能互相攻擊
關：玩家與玩家之間可以互相攻擊"
1194,"開：生存地圖隨機出生點
關：生存地圖不隨機出生點"
1195,好友邀請
1196,一鍵邀請在線好友
1197,@1好友邀請你加入他所在的房間@2，但你的版本過低無法處理此消息，請升級版本
1198,#cfa7a0f@1#n 邀請你加入房間
1199,房間名：@1
1200,房間號：#c0aaa1a@1#n
1201,人數：#c0aaa1a@1#n
1202,房間版本：
1203,進入房間
1204,先退出當前存檔才可以再進入其他存檔
1205,正在加入房間，請耐心等待！
1206,設置語音權限失敗：@1
1207,"你沒有麥克風權限,無法打開麥克風"
1208,房間語音功能#c0a7fef(搶麥語音)#n
1209,房間語音功能
1210,已獲得語音權限
1211,沒有多餘的語音權限啦
1212,搶麥失敗:@1
1213,請先加入語音房間
1214,搶麥成功！
1215,#cffda0a開心煙花#n
1216,(贈送@1迷你豆#n×300)
1217,使用：往天空發射笑臉圖案的煙花
1218,貝雷帽-隊長湯姆、原始護腕-酋長、熊牌炸彈-熊孩子、骨頭髮簪-酋長夫人、骨頭項鍊-卡卡、羽毛頭飾-妮妮、傳送捲軸、小保險箱、迷你豆、家園經驗、裝扮卡片
1219,裝扮-琉璃醬、熱辣唇印-羅拉、蝴蝶結-彼得、探險家帽-史提芬、原始護腕-酋長、熊牌炸彈-熊孩子、骨頭髮簪-酋長夫人、骨頭項鍊-卡卡、羽毛頭飾-妮妮、圖鑑碎片、迷你豆、家園經驗、裝扮卡片
1220,麒麟-坐騎、化石龍-坐騎、小白象-坐騎、喬治-裝扮、安妮-裝扮、琉璃醬-裝扮、貝雷帽-隊長湯姆、熱辣唇印-羅拉、護目鏡-辛迪、蝴蝶結-彼得、探險家帽-史提芬、圖鑑碎片、迷你豆、家園經驗、裝扮卡片
1221,#L全部獎勵#n
1222,全部獎勵一覽
1223,地圖名稱：@1\n作者：@2\n房主：@3
1224,房主關閉了你的房間權限
1225,房主打開了你的房間權限
1226,房間權限：自由模式
1227,房間權限：遊客模式
1228,禁用危險品（開）：不可使用危險品
1229,禁用危險品（關）：可以使用危險品
1230,熔煉
1231,配方
1232,配方屬性
1233,需要的材料
1234,合成物品
1235,不需要工具箱
1236,配方類型
1237,請在下方選擇配方類型
1238,生產數量
1239,請選擇合成物品
1240,請至少選擇一種合成材料
1241,隨機補給罐
1242,編輯模式放入多個道具，玩法模式隨機獲取一個
1243,盆地
1244,熔煉材料
1245,燒煉獲得
1246,熔煉屬性
1247,可以燃燒
1248,燃燒時間
1249,請選擇熔煉材料
1250,秒
1251,房間邀請信息
1252,地圖：@1
1253,作者：@1(@2)
1254,@1(@2)
1255,"拉起第三方應用失敗,檢查是否安裝"
1256,開始測試
1257,鑑賞家
1258,關注的鑑賞家
1259,評測邀請
1260,這裡可以查看你關注的鑑賞家
1261,這裡可以查看你收到的評測邀請
1262,評測
1263,作品
1264,該玩家暫無收藏
1265,僅上傳
1266,鑑賞家說明
1267,#cfa7a0f什麼是鑑賞家？ #n#r 鑑賞家可以發布測評來幫助其他玩家發現有趣的地圖。玩家可以關注多位鑑賞家，讓測評出現在已關注的動態中。 #r#r#cfa7a0f如何成為鑑賞家？ #n#r 系統挑選出有潛力的玩家通過測試成為鑑賞家。 #r#r#cfa7a0f 鑑賞家能幹什麼？ #n#r 見習鑑賞家可以測評地圖，開放地圖助審區和推薦區，擁有鑑賞家頭銜。 #n#r 鑑賞家可以測評地圖，開放地圖助審區和推薦區，擁有鑑賞家頭銜和頭像框，開放個人中心測評區，地圖評論置頂，審核由官方推送的評審地圖。 #r#r #cfa7a0f成長值#n#r 1.見習鑑賞家初始成長值0分，超過100分將進階為鑑賞家；#n#r 2. 先發現好地圖、評分、下載量、成為精選地圖都會影響加分。 #r#r#cfa7a0f 聲望值#n#r 1.見習鑑賞家初始聲望值12分，扣完將會取消鑑賞家資格；#n#r 2. 測評被舉報、太久不發布測評都會被扣分。
1268,上一題
1269,下一題
1270,請先選擇一個答案
1271,確定要放棄測試嗎？
1272,恭喜您成為一名合格的
1273,見習鑑賞家
1274,您現在可以將有趣的地圖通過測評發佈到推薦區
1275,您一共答錯@1題
1276,請點擊【返回修改】進行改正
1277,放 棄
1278,返回修改
1279,您尚未收到邀請成為鑑賞家
1280,您已測試過了
1281,成長值：
1282,聲望值：
1283,上傳地圖備份，其他玩家通過搜索可見
1284,上傳地圖備份，僅自己可見
1285,點擊或向上拉取更多收藏
1286,點擊或向上拉取更多測評
1287,去評測
1288,提 交
1289,頂一下，此地圖將會被鑑賞家推薦哦
1290,鑑賞家推薦的地圖有機會讓更多人看到！
1291,撰寫評測
1292,今天已頂次數#c0aaa1a@1#n/@2
1293,今天推薦次數#c0aaa1a@1#n/@2
1294,@Null@
1295,請為地圖打個分
1296,請認真填寫評測（至少24字）
1297,今天可頂次數已​​達上限
1298,今天推薦次數已達上限
1299,查找房間失敗，請檢查網絡
1300,此房間已經關閉
1301,該房間信息異常
1302,客戶端版本與房間版本不匹配
1303,鏈接房間失敗
1304,鑑賞家推薦
1305,舉報
1306,#cfa7a0f@1#n人邀你評測
1307,#cfa7a0f迷你隊長#n邀你評測
1308,@1 推薦
1309,鑑賞家測試
1310,迷你隊長邀請您參加#c0aaa1a鑑賞家測試#n。發現有趣的地圖，獲得更多的關注。 #r#L#cfa7a0f鑑賞家說明@@connoisseur_ins#n
1311,已發送邀請
1312,一鍵邀請已發送
1313,邀請彈窗
1314,視野太遠會導致卡頓，建議只在截圖時使用
1315,@1級鑑賞家
1316,接受
1317,鑑賞家提示
1318,當前成長值#c0aaa1a30#n分，進步很快！有希望成為#c0aaa1a鑑賞家#n！ #r#L#cfa7a0f鑑賞家說明@@conhecedor_ins#n
1319,當前成長值#c0aaa1a60#n分，加油！ #c0aaa1a100#n分就能成為#c0aaa1a鑑賞家#n！ #r#L#cfa7a0f鑑賞家說明@@connoisseur_ins#n
1320,恭喜您成為一名#c0aaa1a鑑賞家#n！查看鑑賞家說明，了解您更多的特權。 #r#L#cfa7a0f鑑賞家說明@@connoisseur_ins#n
1321,當前聲望值#c0aaa1a6#n分，低於#c0aaa1a0#n分將失去#c0aaa1a鑑賞家資格#n。去發現有趣的地圖並評測，加油！ #r#L#cfa7a0f鑑賞家說明@@connoisseur_ins#n
1322,很抱歉，您的聲望值低於#c0a7fef0#n分，已失去#c0a7fef鑑賞家資格#n，請期待下次邀請。 #r#L#cfa7a0f鑑賞家說明@@connoisseur_ins#n
1323,邀請您加入房間：@1
1324,#c0aba1d@1#n/@2
1325,對方拒絕了您的邀請
1326,@Null@
1327,@Null@
1328,@Null@
1329,@Null@
1330,先退出當前存檔才可以進入其他界面
1331,使用失敗，您已失去鑑賞家資格
1332,@Null@
1333,確定刪除該評論嗎？
1334,暫無地圖 請去別處逛逛
1335,地圖名：@1
1336,@1名鑑賞家推薦
1337,上傳將會投稿到迷你工坊，讓大家發現你的作品
1338,熱鍵設置
1339,最低開啟人數：#c0aba1d@1#n
1340,遊戲人數：#c0aba1d@1#n/@2
1341,等待房主開啟遊戲...
1342,@1秒後開始
1343,準備中
1344,倒計時（秒）
1345,該道具僅房主可以提取
1346,回合模式
1347,達到分數重置位置
1348,右鍵:鏟球/吊球；左鍵:斷球/射門
1349,投擲器
1350,N/A
1351,迷你幣/迷你豆不足！請兌換後再試
1352,已解鎖該配方
1353,信用值說明
1354,#cfa7a0f什麼是信用值？ #n#r 信用值用來評估玩家遊戲行為的信用情況#r#r#cfa7a0f信用值有什麼用？ #n#r 保持較高信用值將會正常使用遊戲權限，當低於一定的信用值後，遊戲行為將會受到限制，以示警告#r#r#cfa7a0f 如何獲得信用值？ #n#r 保持良好的遊戲行為沒有被多人舉報，則會緩慢恢復信用值
1355,該劇情已完成
1356,免費加速
1357,@Null@
1358,@Null@
1359,@Null@
1360,發現有可更新的文件，#r現在下載這些文件嗎？
1361,更新文件已經下載完畢，#r現在重啟遊戲客戶端嗎？
1362,更新文件已經下載完畢，#r需要立即重啟遊戲客戶端。
1500,迷你世界精選熱門地圖推薦#r @1，已有@2小伙伴下載體驗！一起感受迷你世界自由創作的樂趣吧！
1501,迷你世界精選熱門地圖推薦#r @1，已有@2小伙伴下載體驗！ @3名鑑賞家傾力推薦！一起感受迷你世界自由創作的樂趣吧！
